Date,Product Category,Unit Cost,Unit Price,Quantity,Cost,Revenue,Profit
4/19/2016,Clothing,190.67,276.67,3,572,830,258
4/19/2016,Accessories,176,249,2,352,498,146
4/19/2016,Accessories,99,122,2,198,244,46
4/19/2016,Accessories,121,147.5,2,242,295,53
4/19/2016,Accessories,6.67,8.33,3,20,25,5
4/19/2016,Accessories,250,307,1,250,307,57
4/19/2016,Accessories,25,34.5,2,50,69,19
4/19/2016,Accessories,14.67,18.67,3,44,56,12
4/19/2016,Bikes,773.33,"1,040.33",3,"2,320.00","3,121.00",801
4/19/2016,Accessories,495,615,1,495,615,120
4/19/2016,Bikes,540,656,1,540,656,116
4/19/2016,Accessories,69,83.33,3,207,250,43
4/19/2016,Accessories,130,156,1,130,156,26
4/19/2016,Accessories,44,48.33,3,132,145,13
4/19/2016,Accessories,311.67,396,3,935,"1,188.00",253
4/19/2016,Accessories,43,56.5,2,86,113,27
4/19/2016,Accessories,28.5,34.5,2,57,69,12
4/19/2016,Bikes,"1,215.00","1,279.00",1,"1,215.00","1,279.00",64
4/19/2016,Accessories,315,388.33,3,945,"1,165.00",220
4/19/2016,Accessories,350,479.5,2,700,959,259
4/19/2016,Accessories,68,97,1,68,97,29
4/19/2016,Accessories,262.5,401.5,2,525,803,278
4/20/2016,Accessories,20,28,1,20,28,8
4/20/2016,Accessories,326,417.33,3,978,"1,252.00",274
4/20/2016,Accessories,210,306.33,3,630,919,289
4/20/2016,Accessories,192.5,251,2,385,502,117
4/20/2016,Clothing,"1,050.00","1,499.00",1,"1,050.00","1,499.00",449
4/20/2016,Clothing,12,15,3,36,45,9
4/20/2016,Accessories,51.33,68,3,154,204,50
4/20/2016,Accessories,117.33,126,3,352,378,26
4/20/2016,Bikes,565,671,1,565,671,106
4/20/2016,Bikes,256.33,281,3,769,843,74
4/20/2016,Accessories,455,535,1,455,535,80
4/20/2016,Clothing,637,839,1,637,839,202
4/20/2016,Accessories,32,41.5,2,64,83,19
4/20/2016,Accessories,160,195.67,3,480,587,107
4/20/2016,Accessories,23,32,2,46,64,18
4/20/2016,Bikes,384.5,454.5,2,769,909,140
4/20/2016,Accessories,8.33,10.33,3,25,31,6
4/20/2016,Accessories,180,292,1,180,292,112
4/20/2016,Accessories,140,235.67,3,420,707,287
4/20/2016,Clothing,233.33,296,3,700,888,188
4/20/2016,Accessories,54,63,2,108,126,18
4/20/2016,Accessories,193,216,1,193,216,23
4/20/2016,Accessories,25,28,1,25,28,3
4/20/2016,Clothing,269,375,1,269,375,106
4/21/2016,Clothing,63,78.33,3,189,235,46
4/21/2016,Accessories,30,35.5,2,60,71,11
4/21/2016,Accessories,44,52.5,2,88,105,17
4/21/2016,Accessories,161,212,2,322,424,102
4/21/2016,Accessories,145,214,1,145,214,69
4/21/2016,Accessories,326.67,300.33,3,980,901,-79
4/21/2016,Clothing,72,77.5,2,144,155,11
4/21/2016,Accessories,365,442,1,365,442,77
4/21/2016,Accessories,345,382,2,690,764,74
4/21/2016,Accessories,23,28.33,3,69,85,16
4/21/2016,Accessories,45,60.5,2,90,121,31
4/21/2016,Accessories,57.5,69.5,2,115,139,24
4/21/2016,Clothing,18,20.67,3,54,62,8
4/21/2016,Accessories,35,46,2,70,92,22
4/21/2016,Accessories,70,86,1,70,86,16
4/21/2016,Accessories,50,62,2,100,124,24
4/21/2016,Bikes,282.5,305,2,565,610,45
4/21/2016,Accessories,262.5,349,2,525,698,173
4/21/2016,Accessories,980,"1,179.00",1,980,"1,179.00",199
4/22/2016,Bikes,794.67,931.33,3,"2,384.00","2,794.00",410
4/22/2016,Clothing,162,239,1,162,239,77
4/22/2016,Bikes,"2,384.00","3,161.00",1,"2,384.00","3,161.00",777
4/22/2016,Bikes,794.67,"1,115.00",3,"2,384.00","3,345.00",961
4/22/2016,Accessories,5,6.33,3,15,19,4
4/22/2016,Accessories,256.67,306.33,3,770,919,149
4/22/2016,Clothing,232.5,328.5,2,465,657,192
4/22/2016,Clothing,402.33,488,3,"1,207.00","1,464.00",257
4/22/2016,Accessories,31.5,49,2,63,98,35
4/22/2016,Accessories,37.5,48,2,75,96,21
4/22/2016,Accessories,374,479,1,374,479,105
4/22/2016,Accessories,286,330,1,286,330,44
4/22/2016,Bikes,"1,701.00","1,594.00",1,"1,701.00","1,594.00",-107
4/22/2016,Clothing,324,347,1,324,347,23
4/22/2016,Accessories,203,253,1,203,253,50
4/22/2016,Accessories,18.33,23.33,3,55,70,15
4/22/2016,Clothing,100,118,2,200,236,36
4/22/2016,Accessories,240,390,2,480,780,300
4/22/2016,Accessories,145,241,1,145,241,96
4/22/2016,Bikes,607.5,636.5,2,"1,215.00","1,273.00",58
4/22/2016,Accessories,210,254.33,3,630,763,133
4/22/2016,Bikes,"2,320.00","2,576.00",1,"2,320.00","2,576.00",256
4/22/2016,Accessories,665,908,1,665,908,243
4/22/2016,Accessories,52.5,64.5,2,105,129,24
4/22/2016,Bikes,180,223.67,3,540,671,131
4/22/2016,Bikes,256.33,284.67,3,769,854,85
4/23/2016,Clothing,"1,350.00","1,739.00",1,"1,350.00","1,739.00",389
4/23/2016,Accessories,118,142,2,236,284,48
4/23/2016,Clothing,603.5,790.5,2,"1,207.00","1,581.00",374
4/23/2016,Bikes,560,759,2,"1,120.00","1,518.00",398
4/23/2016,Bikes,"1,147.50","1,292.00",2,"2,295.00","2,584.00",289
4/23/2016,Accessories,18,22.5,2,36,45,9
4/23/2016,Accessories,16,20,3,48,60,12
4/23/2016,Accessories,227.5,355,2,455,710,255
4/23/2016,Accessories,80,95.5,2,160,191,31
4/23/2016,Accessories,5,6,1,5,6,1
4/23/2016,Bikes,270,301,2,540,602,62
4/23/2016,Bikes,"1,147.50","1,054.50",2,"2,295.00","2,109.00",-186
4/23/2016,Accessories,105,124,1,105,124,19
4/23/2016,Bikes,"1,120.00","1,076.00",1,"1,120.00","1,076.00",-44
4/23/2016,Bikes,"1,147.50","1,297.50",2,"2,295.00","2,595.00",300
4/23/2016,Accessories,183.33,150.67,3,550,452,-98
4/23/2016,Accessories,172,196,2,344,392,48
4/23/2016,Accessories,455,600,2,910,"1,200.00",290
4/23/2016,Accessories,55,59,2,110,118,8
4/24/2016,Clothing,106,125.33,3,318,376,58
4/24/2016,Accessories,60,70.5,2,120,141,21
4/24/2016,Bikes,850.5,840,2,"1,701.00","1,680.00",-21
4/24/2016,Accessories,24,30.67,3,72,92,20
4/24/2016,Accessories,338.33,433.67,3,"1,015.00","1,301.00",286
4/24/2016,Bikes,794.67,"1,061.33",3,"2,384.00","3,184.00",800
4/24/2016,Accessories,630,778,1,630,778,148
4/24/2016,Accessories,105,156,3,315,468,153
4/24/2016,Bikes,773.33,"1,059.67",3,"2,320.00","3,179.00",859
4/24/2016,Accessories,15,19,2,30,38,8
4/24/2016,Accessories,110,96,1,110,96,-14
4/24/2016,Bikes,765,696.67,3,"2,295.00","2,090.00",-205
4/24/2016,Accessories,190.33,237,3,571,711,140
4/24/2016,Accessories,140,164,2,280,328,48
4/24/2016,Bikes,765,764,3,"2,295.00","2,292.00",-3
4/24/2016,Accessories,425,461,1,425,461,36
4/24/2016,Accessories,48.33,54,3,145,162,17
4/24/2016,Accessories,522,843,1,522,843,321
4/24/2016,Accessories,28,41,1,28,41,13
4/24/2016,Accessories,9,12,1,9,12,3
4/24/2016,Accessories,62.5,81.5,2,125,163,38
4/24/2016,Bikes,765,887,3,"2,295.00","2,661.00",366
4/24/2016,Accessories,35,46.67,3,105,140,35
4/24/2016,Accessories,8.33,10.33,3,25,31,6
4/24/2016,Accessories,"1,015.00","1,290.00",1,"1,015.00","1,290.00",275
4/24/2016,Accessories,42.5,56,2,85,112,27
4/24/2016,Bikes,560,577,2,"1,120.00","1,154.00",34
4/24/2016,Accessories,770,948,1,770,948,178
4/24/2016,Accessories,100,114,1,100,114,14
4/24/2016,Accessories,75,84.5,2,150,169,19
4/24/2016,Bikes,773.33,736.67,3,"2,320.00","2,210.00",-110
4/24/2016,Accessories,90,116.5,2,180,233,53
4/24/2016,Accessories,40,45.5,2,80,91,11
4/24/2016,Accessories,420,483,1,420,483,63
4/25/2016,Clothing,171.33,295.67,3,514,887,373
4/25/2016,Accessories,5,7.67,3,15,23,8
4/25/2016,Accessories,141.33,184.33,3,424,553,129
4/25/2016,Accessories,15,16,2,30,32,2
4/25/2016,Accessories,420,499,1,420,499,79
4/25/2016,Accessories,38.33,51,3,115,153,38
4/25/2016,Accessories,980,"1,199.00",1,980,"1,199.00",219
4/25/2016,Accessories,32,42,1,32,42,10
4/25/2016,Accessories,239,323,1,239,323,84
4/25/2016,Accessories,151.67,184.67,3,455,554,99
4/25/2016,Clothing,198,246,3,594,738,144
4/25/2016,Clothing,117,120,1,117,120,3
4/25/2016,Clothing,24.5,29.5,2,49,59,10
4/25/2016,Bikes,560,618,2,"1,120.00","1,236.00",116
4/25/2016,Clothing,9,11,3,27,33,6
4/25/2016,Accessories,44,51,1,44,51,7
4/25/2016,Accessories,115,137,1,115,137,22
4/26/2016,Accessories,8,9,2,16,18,2
4/26/2016,Accessories,225,275,1,225,275,50
4/26/2016,Accessories,37.5,42,2,75,84,9
4/26/2016,Bikes,607.5,615,2,"1,215.00","1,230.00",15
4/26/2016,Bikes,247.33,260.67,3,742,782,40
4/26/2016,Accessories,406,550,1,406,550,144
4/26/2016,Accessories,43.33,55,3,130,165,35
4/26/2016,Accessories,385,492,1,385,492,107
4/26/2016,Accessories,198,265,1,198,265,67
4/26/2016,Bikes,373.33,453.33,3,"1,120.00","1,360.00",240
4/26/2016,Accessories,37.33,54.33,3,112,163,51
4/26/2016,Accessories,175,293,3,525,879,354
4/26/2016,Accessories,11.67,17,3,35,51,16
4/26/2016,Bikes,180,162,3,540,486,-54
4/26/2016,Accessories,337.5,448.5,2,675,897,222
4/26/2016,Accessories,5,6,2,10,12,2
4/26/2016,Accessories,39,45,1,39,45,6
4/26/2016,Bikes,"2,295.00","2,651.00",1,"2,295.00","2,651.00",356
4/26/2016,Accessories,362.5,426.5,2,725,853,128
4/26/2016,Accessories,48,53,2,96,106,10
4/26/2016,Accessories,14,18,1,14,18,4
4/26/2016,Clothing,300,405,2,600,810,210
4/26/2016,Clothing,402.33,401.67,3,"1,207.00","1,205.00",-2
4/26/2016,Bikes,769,947,1,769,947,178
4/26/2016,Accessories,120,171,1,120,171,51
4/26/2016,Accessories,13.67,20,3,41,60,19
4/26/2016,Bikes,180,175.33,3,540,526,-14
4/26/2016,Bikes,282.5,365.5,2,565,731,166
4/26/2016,Accessories,280,389.5,2,560,779,219
4/26/2016,Accessories,65,82,1,65,82,17
4/27/2016,Bikes,765,818.67,3,"2,295.00","2,456.00",161
4/27/2016,Clothing,12,15.33,3,36,46,10
4/27/2016,Clothing,13.5,17,2,27,34,7
4/27/2016,Bikes,773.33,836,3,"2,320.00","2,508.00",188
4/27/2016,Bikes,773.33,"1,011.67",3,"2,320.00","3,035.00",715
4/27/2016,Accessories,100,146,2,200,292,92
4/27/2016,Accessories,25,38.67,3,75,116,41
4/27/2016,Bikes,850.5,"1,006.50",2,"1,701.00","2,013.00",312
4/27/2016,Accessories,80,94.33,3,240,283,43
4/27/2016,Accessories,2.5,4,2,5,8,3
4/27/2016,Accessories,330,368,1,330,368,38
4/27/2016,Accessories,455,598,1,455,598,143
4/27/2016,Accessories,"1,050.00","1,607.00",1,"1,050.00","1,607.00",557
4/27/2016,Bikes,814.33,"1,138.33",3,"2,443.00","3,415.00",972
4/27/2016,Accessories,256.67,326.33,3,770,979,209
4/27/2016,Accessories,72,102.5,2,144,205,61
4/27/2016,Accessories,67.5,102.5,2,135,205,70
4/27/2016,Bikes,384.5,488,2,769,976,207
4/27/2016,Clothing,316.67,412.67,3,950,"1,238.00",288
4/27/2016,Accessories,135,165,1,135,165,30
4/27/2016,Accessories,198,261,1,198,261,63
4/27/2016,Accessories,350,412,1,350,412,62
4/27/2016,Bikes,"1,160.00","1,186.50",2,"2,320.00","2,373.00",53
4/28/2016,Bikes,794.67,758.33,3,"2,384.00","2,275.00",-109
4/28/2016,Accessories,525,685,2,"1,050.00","1,370.00",320
4/28/2016,Accessories,48,60.5,2,96,121,25
4/28/2016,Accessories,204,240.5,2,408,481,73
4/28/2016,Clothing,441,525,1,441,525,84
4/28/2016,Accessories,348,378,1,348,378,30
4/28/2016,Accessories,40,51.5,2,80,103,23
4/28/2016,Accessories,175,203.67,3,525,611,86
4/28/2016,Accessories,23.33,24.67,3,70,74,4
4/28/2016,Bikes,256.33,252.67,3,769,758,-11
4/28/2016,Accessories,352,459,1,352,459,107
4/28/2016,Accessories,550,687,1,550,687,137
4/28/2016,Accessories,11.67,18,3,35,54,19
4/28/2016,Accessories,63,86.5,2,126,173,47
4/28/2016,Accessories,65,98.5,2,130,197,67
4/28/2016,Accessories,175,246.5,2,350,493,143
4/28/2016,Accessories,280,390,2,560,780,220
4/28/2016,Clothing,90,109,1,90,109,19
4/28/2016,Accessories,220,245.5,2,440,491,51
4/28/2016,Accessories,40,50,1,40,50,10
4/28/2016,Accessories,556.5,700.5,2,"1,113.00","1,401.00",288
4/28/2016,Bikes,270,288.5,2,540,577,37
4/28/2016,Bikes,"1,147.50","1,140.50",2,"2,295.00","2,281.00",-14
4/28/2016,Accessories,528,579,1,528,579,51
4/28/2016,Bikes,"2,320.00","2,853.00",1,"2,320.00","2,853.00",533
4/28/2016,Accessories,140,170.33,3,420,511,91
4/29/2016,Bikes,765,834.67,3,"2,295.00","2,504.00",209
4/29/2016,Accessories,29,38.33,3,87,115,28
4/29/2016,Clothing,324,399.5,2,648,799,151
4/29/2016,Bikes,814.33,851.33,3,"2,443.00","2,554.00",111
4/29/2016,Accessories,93.33,107,3,280,321,41
4/29/2016,Clothing,81,105.5,2,162,211,49
4/29/2016,Bikes,"1,160.00","1,187.50",2,"2,320.00","2,375.00",55
4/29/2016,Accessories,375,458.5,2,750,917,167
4/29/2016,Accessories,100,136,1,100,136,36
4/29/2016,Clothing,83.33,105,3,250,315,65
4/29/2016,Accessories,50,61,1,50,61,11
4/29/2016,Accessories,35,45.33,3,105,136,31
4/29/2016,Accessories,35,46.5,2,70,93,23
4/29/2016,Accessories,28.33,37.33,3,85,112,27
4/29/2016,Accessories,16,18,1,16,18,2
4/29/2016,Accessories,36,39,1,36,39,3
4/29/2016,Accessories,71.67,97,3,215,291,76
4/30/2016,Accessories,805,740,1,805,740,-65
4/30/2016,Accessories,75,96.5,2,150,193,43
4/30/2016,Accessories,16,15,1,16,15,-1
4/30/2016,Bikes,773.33,871.67,3,"2,320.00","2,615.00",295
4/30/2016,Accessories,176,212,2,352,424,72
4/30/2016,Accessories,55,73,2,110,146,36
4/30/2016,Accessories,122.5,161,2,245,322,77
4/30/2016,Accessories,53,58,1,53,58,5
4/30/2016,Bikes,"2,295.00","2,281.00",1,"2,295.00","2,281.00",-14
4/30/2016,Bikes,"1,120.00","1,383.00",1,"1,120.00","1,383.00",263
4/30/2016,Bikes,270,247,2,540,494,-46
4/30/2016,Clothing,508,806,1,508,806,298
4/30/2016,Accessories,660,910,2,"1,320.00","1,820.00",500
4/30/2016,Clothing,367,363,1,367,363,-4
4/30/2016,Bikes,256.33,297.67,3,769,893,124
4/30/2016,Accessories,130.5,160.5,2,261,321,60
4/30/2016,Accessories,11.67,13,3,35,39,4
4/30/2016,Accessories,110,127.33,3,330,382,52
4/30/2016,Accessories,40,64,2,80,128,48
4/30/2016,Accessories,120,193,1,120,193,73
4/30/2016,Clothing,550.33,813,3,"1,651.00","2,439.00",788
4/30/2016,Bikes,"1,160.00","1,277.00",2,"2,320.00","2,554.00",234
4/30/2016,Accessories,307.5,376.5,2,615,753,138
4/30/2016,Clothing,286,377,2,572,754,182
4/30/2016,Accessories,73.33,88.67,3,220,266,46
4/30/2016,Accessories,525,611.5,2,"1,050.00","1,223.00",173
4/30/2016,Accessories,140,169,3,420,507,87
4/30/2016,Bikes,765,810.67,3,"2,295.00","2,432.00",137
4/30/2016,Accessories,8.33,10.67,3,25,32,7
4/30/2016,Clothing,163.33,209.33,3,490,628,138
4/30/2016,Bikes,270,291,2,540,582,42
4/30/2016,Accessories,84,93.67,3,252,281,29
5/1/2016,Accessories,70,85.5,2,140,171,31
5/1/2016,Accessories,14,16,1,14,16,2
5/1/2016,Bikes,"2,384.00","2,292.00",1,"2,384.00","2,292.00",-92
5/1/2016,Accessories,262.5,316.5,2,525,633,108
5/1/2016,Clothing,135,172,1,135,172,37
5/1/2016,Clothing,27,35,2,54,70,16
5/1/2016,Accessories,329.5,409,2,659,818,159
5/1/2016,Accessories,225,264,1,225,264,39
5/1/2016,Accessories,62.5,81.5,2,125,163,38
5/1/2016,Accessories,43.33,50.67,3,130,152,22
5/1/2016,Accessories,29.33,31.67,3,88,95,7
5/1/2016,Bikes,270,295.5,2,540,591,51
5/1/2016,Clothing,24,31.67,3,72,95,23
5/1/2016,Bikes,"1,120.00","1,373.00",1,"1,120.00","1,373.00",253
5/1/2016,Accessories,69,113.67,3,207,341,134
5/1/2016,Accessories,65,99,2,130,198,68
5/1/2016,Bikes,384.5,529,2,769,"1,058.00",289
5/1/2016,Accessories,96.67,145.67,3,290,437,147
5/1/2016,Accessories,57.5,90,2,115,180,65
5/1/2016,Bikes,"1,147.50","1,216.50",2,"2,295.00","2,433.00",138
5/1/2016,Bikes,773.33,978.33,3,"2,320.00","2,935.00",615
5/1/2016,Accessories,242,330.5,2,484,661,177
5/1/2016,Accessories,10.5,13.5,2,21,27,6
5/1/2016,Accessories,100,112,1,100,112,12
5/1/2016,Accessories,116,152.5,2,232,305,73
5/1/2016,Accessories,90,113,1,90,113,23
5/1/2016,Accessories,525,683,1,525,683,158
5/1/2016,Accessories,16.5,20.5,2,33,41,8
5/1/2016,Bikes,180,236.33,3,540,709,169
5/1/2016,Accessories,140,200,1,140,200,60
5/1/2016,Accessories,51,81.33,3,153,244,91
5/1/2016,Bikes,773.33,"1,052.67",3,"2,320.00","3,158.00",838
5/1/2016,Accessories,3.33,5.33,3,10,16,6
5/1/2016,Clothing,355,558,2,710,"1,116.00",406
5/1/2016,Accessories,80,112,1,80,112,32
5/1/2016,Accessories,239,345,1,239,345,106
5/1/2016,Accessories,88,115.5,2,176,231,55
5/1/2016,Clothing,24,28,1,24,28,4
5/1/2016,Accessories,70,90.67,3,210,272,62
5/1/2016,Accessories,5.33,7,3,16,21,5
5/1/2016,Accessories,261,310,2,522,620,98
5/1/2016,Accessories,350,398,1,350,398,48
5/1/2016,Accessories,140,154,1,140,154,14
5/1/2016,Accessories,268.33,353.33,3,805,"1,060.00",255
5/1/2016,Bikes,282.5,287,2,565,574,9
5/1/2016,Accessories,77,95,2,154,190,36
5/1/2016,Accessories,280,272,1,280,272,-8
5/2/2016,Accessories,130,148,1,130,148,18
5/2/2016,Clothing,"1,134.00","1,389.00",1,"1,134.00","1,389.00",255
5/2/2016,Accessories,332.5,450.5,2,665,901,236
5/2/2016,Accessories,125,159.5,2,250,319,69
5/2/2016,Clothing,108,122,3,324,366,42
5/2/2016,Accessories,24,30.33,3,72,91,19
5/2/2016,Bikes,769,848,1,769,848,79
5/2/2016,Accessories,95,144,1,95,144,49
5/2/2016,Clothing,234,300,1,234,300,66
5/3/2016,Accessories,24,28,2,48,56,8
5/3/2016,Bikes,769,735,1,769,735,-34
5/3/2016,Bikes,769,777,1,769,777,8
5/3/2016,Clothing,144,166,1,144,166,22
5/3/2016,Bikes,180,173.67,3,540,521,-19
5/3/2016,Clothing,27,31.33,3,81,94,13
5/3/2016,Bikes,769,848,1,769,848,79
5/3/2016,Accessories,212.33,259,3,637,777,140
5/3/2016,Accessories,330,416,2,660,832,172
5/3/2016,Accessories,75,98,2,150,196,46
5/3/2016,Accessories,38.33,47.33,3,115,142,27
5/3/2016,Accessories,17.67,22.67,3,53,68,15
5/3/2016,Clothing,400,603.5,2,800,"1,207.00",407
5/3/2016,Clothing,198,306,1,198,306,108
5/3/2016,Clothing,175,216,2,350,432,82
5/3/2016,Bikes,"2,384.00","2,410.00",1,"2,384.00","2,410.00",26
5/3/2016,Bikes,"2,320.00","2,695.00",1,"2,320.00","2,695.00",375
5/3/2016,Bikes,540,611,1,540,611,71
5/3/2016,Accessories,210,295,1,210,295,85
5/3/2016,Accessories,88,100,2,176,200,24
5/3/2016,Clothing,76.5,92,2,153,184,31
5/3/2016,Accessories,99,114.5,2,198,229,31
5/3/2016,Accessories,11.67,15,3,35,45,10
5/3/2016,Clothing,108,159,1,108,159,51
5/3/2016,Accessories,159,248,2,318,496,178
5/3/2016,Accessories,36.67,41,3,110,123,13
5/3/2016,Accessories,33.33,38.67,3,100,116,16
5/3/2016,Bikes,"1,215.00","1,220.00",1,"1,215.00","1,220.00",5
5/3/2016,Bikes,773.33,825.33,3,"2,320.00","2,476.00",156
5/3/2016,Bikes,"1,147.50","1,052.00",2,"2,295.00","2,104.00",-191
5/3/2016,Accessories,212.5,250,2,425,500,75
5/3/2016,Accessories,10.67,13,3,32,39,7
5/3/2016,Accessories,233.33,281.67,3,700,845,145
5/3/2016,Accessories,36.67,45,3,110,135,25
5/3/2016,Bikes,384.5,381.5,2,769,763,-6
5/3/2016,Clothing,58.5,72,2,117,144,27
5/3/2016,Clothing,513.33,554.67,3,"1,540.00","1,664.00",124
5/3/2016,Accessories,175,239,1,175,239,64
5/4/2016,Accessories,42.5,53.5,2,85,107,22
5/4/2016,Accessories,175,208,3,525,624,99
5/4/2016,Accessories,65,85,1,65,85,20
5/4/2016,Bikes,742,808,1,742,808,66
5/4/2016,Accessories,1.67,1.67,3,5,5,0
5/4/2016,Accessories,27,43,2,54,86,32
5/4/2016,Clothing,24.33,30.33,3,73,91,18
5/4/2016,Accessories,"1,020.00","1,317.00",2,"2,040.00","2,634.00",594
5/4/2016,Clothing,166.67,170,3,500,510,10
5/4/2016,Clothing,63,75,1,63,75,12
5/4/2016,Accessories,32,39,2,64,78,14
5/4/2016,Accessories,326,394,1,326,394,68
5/4/2016,Accessories,23,29,3,69,87,18
5/4/2016,Bikes,"1,147.50","1,158.50",2,"2,295.00","2,317.00",22
5/4/2016,Accessories,270.67,401,3,812,"1,203.00",391
5/4/2016,Accessories,35,57,1,35,57,22
5/4/2016,Accessories,126,145,1,126,145,19
5/4/2016,Accessories,6.67,7.67,3,20,23,3
5/4/2016,Accessories,116.67,138.33,3,350,415,65
5/4/2016,Accessories,15,18.5,2,30,37,7
5/4/2016,Accessories,245,287,1,245,287,42
5/4/2016,Bikes,742,841,1,742,841,99
5/4/2016,Accessories,62.5,60.5,2,125,121,-4
5/4/2016,Accessories,"1,920.00","1,906.00",1,"1,920.00","1,906.00",-14
5/4/2016,Bikes,540,536,1,540,536,-4
5/4/2016,Accessories,105,142,1,105,142,37
5/4/2016,Accessories,22.5,25.5,2,45,51,6
5/4/2016,Bikes,769,857,1,769,857,88
5/4/2016,Accessories,13.33,17.67,3,40,53,13
5/4/2016,Accessories,37.5,49.5,2,75,99,24
5/4/2016,Accessories,262.5,326,2,525,652,127
5/4/2016,Accessories,15,20,1,15,20,5
5/4/2016,Bikes,256.33,295.33,3,769,886,117
5/4/2016,Clothing,189,259,1,189,259,70
5/5/2016,Accessories,90,121,1,90,121,31
5/5/2016,Accessories,48.33,60.67,3,145,182,37
5/5/2016,Clothing,75,88.33,3,225,265,40
5/5/2016,Clothing,196,246,1,196,246,50
5/5/2016,Accessories,48.33,61,3,145,183,38
5/5/2016,Accessories,30,38.33,3,90,115,25
5/5/2016,Clothing,144,185,1,144,185,41
5/5/2016,Clothing,144,194.67,3,432,584,152
5/5/2016,Bikes,"2,384.00","2,694.00",1,"2,384.00","2,694.00",310
5/5/2016,Bikes,"1,215.00","1,361.00",1,"1,215.00","1,361.00",146
5/5/2016,Accessories,80,119,1,80,119,39
5/5/2016,Clothing,330.5,513.5,2,661,"1,027.00",366
5/5/2016,Bikes,"1,147.50","1,419.00",2,"2,295.00","2,838.00",543
5/5/2016,Accessories,240,348,1,240,348,108
5/5/2016,Accessories,90,143,1,90,143,53
5/5/2016,Accessories,330,463,1,330,463,133
5/5/2016,Accessories,220,264,1,220,264,44
5/5/2016,Bikes,773.33,777.33,3,"2,320.00","2,332.00",12
5/5/2016,Bikes,405,425,3,"1,215.00","1,275.00",60
5/5/2016,Clothing,171,206,1,171,206,35
5/5/2016,Bikes,"1,221.50","1,534.00",2,"2,443.00","3,068.00",625
5/5/2016,Accessories,280,417.67,3,840,"1,253.00",413
5/5/2016,Bikes,"1,120.00","1,293.00",1,"1,120.00","1,293.00",173
5/5/2016,Accessories,319,397,1,319,397,78
5/5/2016,Accessories,8.33,11.33,3,25,34,9
5/5/2016,Clothing,110,140,2,220,280,60
5/5/2016,Accessories,285.5,351,2,571,702,131
5/5/2016,Accessories,40,54,1,40,54,14
5/5/2016,Bikes,270,267,2,540,534,-6
5/5/2016,Accessories,21,28,1,21,28,7
5/5/2016,Bikes,850.5,907,2,"1,701.00","1,814.00",113
5/5/2016,Clothing,794,934.5,2,"1,588.00","1,869.00",281
5/5/2016,Bikes,"1,147.50","1,122.00",2,"2,295.00","2,244.00",-51
5/5/2016,Accessories,96.5,121.5,2,193,243,50
5/5/2016,Accessories,9,12,1,9,12,3
5/5/2016,Clothing,"1,750.00","2,453.00",1,"1,750.00","2,453.00",703
5/6/2016,Clothing,133.33,164.33,3,400,493,93
5/6/2016,Bikes,540,594,1,540,594,54
5/6/2016,Clothing,108,147.5,2,216,295,79
5/6/2016,Accessories,43.33,56.33,3,130,169,39
5/6/2016,Accessories,377,437,1,377,437,60
5/6/2016,Accessories,945,"1,256.00",1,945,"1,256.00",311
5/6/2016,Accessories,145,189,1,145,189,44
5/6/2016,Accessories,69,84,1,69,84,15
5/6/2016,Bikes,256.33,285.33,3,769,856,87
5/6/2016,Accessories,46.67,61.33,3,140,184,44
5/6/2016,Bikes,"2,295.00","2,204.00",1,"2,295.00","2,204.00",-91
5/6/2016,Accessories,128.33,166,3,385,498,113
5/6/2016,Accessories,121,149.5,2,242,299,57
5/6/2016,Bikes,"2,320.00","2,479.00",1,"2,320.00","2,479.00",159
5/6/2016,Accessories,53.33,70,3,160,210,50
5/6/2016,Accessories,55,70.5,2,110,141,31
5/6/2016,Accessories,217.5,294.5,2,435,589,154
5/6/2016,Accessories,35,42,1,35,42,7
5/6/2016,Bikes,540,704,1,540,704,164
5/6/2016,Bikes,384.5,357,2,769,714,-55
5/6/2016,Bikes,"1,160.00","1,275.50",2,"2,320.00","2,551.00",231
5/6/2016,Accessories,280,361.67,3,840,"1,085.00",245
5/6/2016,Accessories,30,41.33,3,90,124,34
5/6/2016,Clothing,84,120.67,3,252,362,110
5/6/2016,Accessories,128.33,194,3,385,582,197
5/6/2016,Accessories,81.67,112.67,3,245,338,93
5/6/2016,Accessories,16,18.5,2,32,37,5
5/6/2016,Accessories,152,174,3,456,522,66
5/6/2016,Accessories,198.33,211.33,3,595,634,39
5/6/2016,Bikes,188.33,239,3,565,717,152
5/6/2016,Accessories,180,255,1,180,255,75
5/6/2016,Accessories,367.5,567.5,2,735,"1,135.00",400
5/7/2016,Accessories,242,298.5,2,484,597,113
5/7/2016,Bikes,256.33,252,3,769,756,-13
5/7/2016,Bikes,"1,192.00","1,429.50",2,"2,384.00","2,859.00",475
